           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105             -105            -22.4      0.008196434    -0.0064921211    0.00053816958   -2.0479565e-06    -0.0058753872     0.0092475303
              -75             -105            -22.4      0.034801513     -0.030871619     0.0037226374     0.0021029168     -0.010564602       0.01641497
              -45             -105            -22.4       0.16696531      -0.18904962     0.0070818588     0.0066347551      0.045988955     -0.042625375
              -15             -105            -22.4      0.031126609     -0.034117788      0.020320699     0.0080242837       0.65264022      -0.81301486
               15             -105            -22.4       -0.1673432       0.19455202   -0.00079614652      0.019195303       0.04458084      -0.04616769
               45             -105            -22.4     -0.033935167      0.031035829     0.0027523818     0.0023435401     -0.010802732      0.016496766
               75             -105            -22.4    -0.0080879238     0.0068031633    0.00083051261    0.00033875692    -0.0057103238     0.0088854348
              105             -105            -22.4    -0.0027701245     0.0022772532    9.0728012e-05   -0.00027301419    -0.0027571819     0.0045088381
             -105              -75            -22.4     0.0061105089    -0.0060527655    -0.0017552316     0.0021071513    -0.0055851601     0.0084275296
              -75              -75            -22.4      0.019964853     -0.021542227    -0.0086633721      0.012796467     -0.013472973      0.011861781
              -45              -75            -22.4      0.058360144     -0.065959878     -0.055951916      0.071993247     -0.015751148    -0.0021984018
              -15              -75            -22.4     -0.001472855     0.0020449131      -0.16561837       0.20881747      0.052180391     -0.091338232
               15              -75            -22.4     -0.055555068      0.063939579     -0.050929241      0.066744819     -0.012906185    -0.0047649764
               45              -75            -22.4     -0.019605894       0.02044848    -0.0084572854      0.011760686     -0.013646398      0.011686559
               75              -75            -22.4    -0.0060290811     0.0063721454    -0.0015781868     0.0024034907    -0.0057875956      0.008147547
              105              -75            -22.4    -0.0021338535     0.0025029401   -0.00054590555    0.00042151031    -0.0025652908     0.0047901915
             -105              -45            -22.4     0.0031820666    -0.0032717616     -0.001961628     0.0022533452     -0.004194458     0.0066061197
              -75              -45            -22.4      0.006686633    -0.0071707694    -0.0061622295     0.0079239821    -0.0095871314     0.0087680118
              -45              -45            -22.4       0.01048763     -0.010508314     -0.019035917      0.022800395     -0.016336216     0.0092682298
              -15              -45            -22.4    0.00014737384     4.323641e-05     -0.030065373      0.033352349     -0.017664552     0.0079265712
               15              -45            -22.4     -0.010026775      0.010130191     -0.017902404      0.020730032     -0.015611123     0.0088257287
               45              -45            -22.4    -0.0065342886     0.0065437574    -0.0058562988     0.0071529658    -0.0091961045     0.0085325465
               75              -45            -22.4    -0.0029574395     0.0034284543    -0.0018301745     0.0023847404    -0.0041818884     0.0064886203
              105              -45            -22.4     -0.001312642     0.0017944695   -0.00072607462    0.00074864482    -0.0021072077     0.0041047665
             -105              -15            -22.4     0.0013497837    -0.0015286938    -0.0013474746     0.0014338002    -0.0025703344     0.0047555217
              -75              -15            -22.4     0.0020189234    -0.0022351746    -0.0029113782     0.0035592637    -0.0047180969     0.0063049737
              -45              -15            -22.4     0.0019193391    -0.0018716025    -0.0054503824     0.0057580443    -0.0076378896      0.007421284
              -15              -15            -22.4   -5.5278786e-05    1.3798109e-05    -0.0073223161     0.0078124651    -0.0088392906     0.0076842532
               15              -15            -22.4    -0.0020024625     0.0018849897      -0.00555587     0.0058555519    -0.0074694594     0.0072648493
               45              -15            -22.4     -0.001990499     0.0020373366     -0.002864284      0.003312174     -0.004624845      0.006492612
               75              -15            -22.4    -0.0012157472     0.0016198488    -0.0012782495     0.0015849179    -0.0022957327     0.0050162869
              105              -15            -22.4   -0.00063603016     0.0010907757   -0.00058454141    0.00064930069    -0.0015009084     0.0032520131
             -105               15            -22.4    0.00048782531   -0.00081711408   -0.00076665456    0.00087329163    -0.0014666863     0.0032766203
              -75               15            -22.4    0.00058697525   -0.00083197618     -0.001309013     0.0015732513    -0.0019718476     0.0045629474
              -45               15            -22.4    0.00045987987   -0.00056885375     -0.002015596     0.0021426145    -0.0027504363     0.0053417268
              -15               15            -22.4   -2.8792547e-05    2.3848002e-06    -0.0023935253     0.0024868352    -0.0031001689      0.005586118
               15               15            -22.4   -0.00052403851    0.00049490371    -0.0020301978     0.0020744074    -0.0026625576     0.0054542306
               45               15            -22.4   -0.00060439011     0.0008217073    -0.0013131447     0.0015943847    -0.0016689481     0.0047967723
               75               15            -22.4   -0.00039970272    0.00082261814   -0.00071395235    0.00094168627   -0.00095573056     0.0037224474
              105               15            -22.4   -0.00021389565    0.00069659133   -0.00038151912    0.00049748743    -0.0010078462     0.0023981647
             -105               45            -22.4    0.00010769293   -0.00049780769    -0.0003684473     0.0005496575   -0.00089950947      0.002208492
              -75               45            -22.4    0.00010115371   -0.00043353805   -0.00053628348    0.00081555732   -0.00065354002     0.0032480904
              -45               45            -22.4     7.603968e-05   -0.00025984168   -0.00075409742     0.0010625059   -0.00070076151     0.0037984285
              -15               45            -22.4   -4.0158589e-05    -1.331714e-05   -0.00084106124     0.0011501007   -0.00071822869     0.0039940039
               15               45            -22.4   -0.00014502092    0.00022754123   -0.00073506229      0.001087299   -0.00052449142     0.0039044002
               45               45            -22.4   -0.00015002051    0.00037434971   -0.00050714362    0.00082296634   -0.00031469183     0.0034490554
               75               45            -22.4   -5.0890558e-05    0.00047444654   -0.00028847807    0.00061520905   -0.00025913765     0.0027772505
              105               45            -22.4    5.1774427e-06     0.0004565648   -0.00018687006    0.00035557826   -0.00072994363     0.0017352714
             -105               75            -22.4   -2.6863308e-05   -0.00031255299   -0.00013259372    0.00034887675   -0.00066245289     0.0015010771
              -75               75            -22.4   -4.3863787e-05    -0.0002787383    -0.0001215423    0.00055577233   -0.00029764161     0.0022611711
              -45               75            -22.4   -2.9395378e-05   -0.00014982792    -0.0001569337    0.00062028511   -0.00017376934     0.0026199766
              -15               75            -22.4   -3.0464304e-05   -1.4909156e-05   -0.00017102982    0.00064702914    -0.0001143675     0.0027587547
               15               75            -22.4   -3.4848035e-05    0.00011096496    -0.0001281735    0.00062508066   -5.9089838e-05     0.0027040297
               45               75            -22.4    7.2213215e-06    0.00022999427   -4.8553698e-05    0.00060761452   -3.0137722e-05     0.0024491248
               75               75            -22.4     5.768496e-05    0.00027865305   -2.2779706e-05    0.00040232495   -0.00017836274     0.0019722043
              105               75            -22.4    6.0687777e-05    0.00029196125   -4.3117368e-05    0.00026327083   -0.00058717281     0.0012505384
             -105              105            -22.4   -3.9450941e-05   -0.00016677075   -2.5922174e-05    0.00023470804   -0.00066760881    0.00099140767
              -75              105            -22.4   -5.1018829e-05   -0.00013730617    2.8825014e-05    0.00034253049   -0.00060722278      0.001375462
              -45              105            -22.4   -3.7215708e-05   -7.6014163e-05    5.6710302e-05    0.00040846888   -0.00062597787     0.0015715333
              -15              105            -22.4   -1.9950305e-05   -9.4082743e-06    6.5663073e-05    0.00043912319   -0.00063344045     0.0016389353
               15              105            -22.4   -2.6806804e-06    5.7534031e-05    8.4158928e-05    0.00042634105   -0.00060992036     0.0015953803
               45              105            -22.4    2.2007565e-05    0.00011150078    8.6895554e-05     0.0003697419   -0.00058621453     0.0014547749
               75              105            -22.4    5.2759504e-05    0.00015122021    6.7117158e-05    0.00029068775   -0.00057473755     0.0012361328
              105              105            -22.4    5.6751564e-05    0.00016360539    2.1922333e-05     0.0001744371   -0.00063145417    0.00086048013
