           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
             -105            -22.4              300      0.011567563    -0.0095667914    0.00071870029    -0.0037883888     0.0095898602    -0.0075568501
       -104.53125            -22.4              300      0.011695903    -0.0097027319    0.00070125621    -0.0039156931     0.0090404879    -0.0080060102
        -104.0625            -22.4              300      0.011822958    -0.0098401848    0.00068384095     -0.004046204     0.0084895147    -0.0084570255
       -103.59375            -22.4              300         0.011948     -0.009979452    0.00066747342    -0.0041788071     0.0079375468    -0.0089092376
         -103.125            -22.4              300       0.01207103     -0.010120532    0.00065215421    -0.0043135011     0.0073845829    -0.0093626445
       -102.65625            -22.4              300      0.012192047     -0.010263425    0.00063788326    -0.0044502867     0.0068306229    -0.0098172473
        -102.1875            -22.4              300       0.01231157     -0.010407398    0.00062597304    -0.0045881323     0.0062760697      -0.01027263
       -101.71875            -22.4              300      0.012428318     -0.010553316    0.00061661651     -0.004726036     0.0057172514     -0.010732259
          -101.25            -22.4              300      0.012546249     -0.010698548    0.00060546497    -0.0048690466     0.0051543289     -0.011195178
       -100.78125            -22.4              300      0.012664907     -0.010843455    0.00059299788    -0.0050165993     0.0045878473     -0.011661248
        -100.3125            -22.4              300      0.012784204     -0.010988122    0.00057928159    -0.0051686028     0.0040179105     -0.012130432
        -99.84375            -22.4              300      0.012904357     -0.011132432    0.00056425447    -0.0053250887     0.0034445445     -0.012602818
          -99.375            -22.4              300      0.013025471     -0.011277023    0.00054946402    -0.0054846234     0.0028663918     -0.013080506
        -98.90625            -22.4              300      0.013143764     -0.011424574    0.00053734588     -0.005645473     0.0022818318     -0.013563729
         -98.4375            -22.4              300      0.013259235     -0.011575082    0.00052790128    -0.0058076377     0.0016908649     -0.014052487
        -97.96875            -22.4              300      0.013371885     -0.011728546    0.00052113045    -0.0059711151     0.0010934906      -0.01454678
            -97.5            -22.4              300      0.013481712     -0.011884972    0.00051703176     -0.006135908     0.0004897092     -0.015046608
        -97.03125            -22.4              300      0.013589234     -0.012043951     0.0005165516    -0.0063017034   -0.00012136954     -0.015552562
